"","species","year","index","se","ZIP3_ID"
"84","Blaumeise",2006,100,0,"1074"
"85","Blaumeise",2006,100,0,"1075"
"86","Blaumeise",2006,100,0,"1076"
"87","Blaumeise",2006,100,0,"1077"
"88","Blaumeise",2006,100,0,"1078"
"89","Blaumeise",2006,100,0,"1079"
"90","Blaumeise",2006,100,0,"108"
"91","Blaumeise",2006,100,0,"1080"
"92","Blaumeise",2006,100,0,"1081"
"93","Blaumeise",2006,100,0,"1082"
"94","Blaumeise",2006,100,0,"1083"
"95","Blaumeise",2006,100,0,"1084"
"96","Blaumeise",2006,100,0,"1085"
"97","Blaumeise",2006,100,0,"1086"
"98","Blaumeise",2006,100,0,"1087"
"99","Blaumeise",2006,100,0,"1088"
"100","Blaumeise",2006,100,0,"1089"
"101","Blaumeise",2006,100,0,"109"
"102","Blaumeise",2006,100,0,"1090"
"103","Blaumeise",2006,100,0,"1091"
"104","Blaumeise",2006,100,0,"1092"
"105","Blaumeise",2006,100,0,"1093"
"106","Blaumeise",2006,100,0,"1094"
"107","Blaumeise",2006,100,0,"1095"
"108","Blaumeise",2006,100,0,"1096"
"109","Blaumeise",2006,100,0,"1097"
"110","Blaumeise",2006,100,0,"1098"
"111","Blaumeise",2006,100,0,"1099"
"112","Blaumeise",2006,100,0,"11"
"113","Blaumeise",2006,100,0,"110"
"114","Blaumeise",2006,100,0,"1100"
"115","Blaumeise",2006,100,0,"1101"
"116","Blaumeise",2006,100,0,"1102"
"117","Blaumeise",2006,100,0,"1103"
"118","Blaumeise",2006,100,0,"1104"
"119","Blaumeise",2006,100,0,"1105"
"120","Blaumeise",2006,100,0,"1106"
"121","Blaumeise",2006,100,0,"1107"
"122","Blaumeise",2006,100,0,"1108"
"123","Blaumeise",2006,100,0,"1109"
"124","Blaumeise",2006,100,0,"111"
"125","Blaumeise",2006,100,0,"1110"
"126","Blaumeise",2006,100,0,"1111"
"127","Blaumeise",2006,100,0,"1112"
"128","Blaumeise",2006,100,0,"1113"
"129","Blaumeise",2006,100,0,"1114"
"130","Blaumeise",2006,100,0,"1115"
"131","Blaumeise",2006,100,0,"1116"
"132","Blaumeise",2006,100,0,"1117"
"133","Blaumeise",2006,100,0,"1118"
"134","Blaumeise",2006,100,0,"1119"
"135","Blaumeise",2006,100,0,"112"
"136","Blaumeise",2006,100,0,"1120"
"137","Blaumeise",2006,100,0,"1121"
"138","Blaumeise",2006,100,0,"1122"
"139","Blaumeise",2006,100,0,"1123"
"140","Blaumeise",2006,100,0,"1124"
"141","Blaumeise",2006,100,0,"1125"
"142","Blaumeise",2006,100,0,"1126"
"143","Blaumeise",2006,100,0,"1127"
"144","Blaumeise",2006,100,0,"1128"
"145","Blaumeise",2006,100,0,"1129"
"146","Blaumeise",2006,100,0,"113"
"147","Blaumeise",2006,100,0,"1130"
"148","Blaumeise",2006,100,0,"1131"
"149","Blaumeise",2006,100,0,"1132"
"150","Blaumeise",2006,100,0,"1133"
"151","Blaumeise",2006,100,0,"1134"
"152","Blaumeise",2006,100,0,"1135"
"153","Blaumeise",2006,100,0,"1136"
"154","Blaumeise",2006,100,0,"1137"
"155","Blaumeise",2006,100,0,"1138"
"156","Blaumeise",2006,100,0,"1139"
"157","Blaumeise",2006,100,0,"114"
"158","Blaumeise",2006,100,0,"1140"
"159","Blaumeise",2006,100,0,"1141"
"160","Blaumeise",2006,100,0,"1142"
"161","Blaumeise",2006,100,0,"1143"
"162","Blaumeise",2006,100,0,"1144"
"163","Blaumeise",2006,100,0,"1145"
"164","Blaumeise",2006,100,0,"1146"
"165","Blaumeise",2006,100,0,"1147"
"166","Blaumeise",2006,100,0,"1148"
"167","Blaumeise",2006,100,0,"1149"
"168","Blaumeise",2006,100,0,"115"
"169","Blaumeise",2006,100,0,"1150"
"170","Blaumeise",2006,100,0,"1151"
"171","Blaumeise",2006,100,0,"1152"
"172","Blaumeise",2006,100,0,"1153"
"173","Blaumeise",2006,100,0,"1154"
"174","Blaumeise",2006,100,0,"1155"
"175","Blaumeise",2006,100,0,"1156"
"176","Blaumeise",2006,100,0,"1157"
"177","Blaumeise",2006,100,0,"1158"
"178","Blaumeise",2006,100,0,"1159"
"179","Blaumeise",2006,100,0,"116"
"180","Blaumeise",2006,100,0,"1160"
"181","Blaumeise",2006,100,0,"1161"
"182","Blaumeise",2006,100,0,"1162"
"183","Blaumeise",2006,100,0,"1163"
"184","Blaumeise",2006,100,0,"1164"
"185","Blaumeise",2006,100,0,"1165"
"186","Blaumeise",2006,100,0,"1166"
"187","Blaumeise",2006,100,0,"1167"
"188","Blaumeise",2006,100,0,"1168"
"189","Blaumeise",2006,100,0,"1169"
"190","Blaumeise",2006,100,0,"117"
"191","Blaumeise",2006,100,0,"1170"
"192","Blaumeise",2006,100,0,"1171"
"193","Blaumeise",2006,100,0,"1172"
"194","Blaumeise",2006,100,0,"1173"
"195","Blaumeise",2006,100,0,"1174"
"196","Blaumeise",2006,100,0,"1175"
"197","Blaumeise",2006,100,0,"1176"
"198","Blaumeise",2006,100,0,"1177"
"199","Blaumeise",2006,100,0,"1178"
"200","Blaumeise",2006,100,0,"1179"
"201","Blaumeise",2006,100,0,"118"
"202","Blaumeise",2006,100,0,"119"
"203","Blaumeise",2006,100,0,"12"
"204","Blaumeise",2006,100,0,"120"
"205","Blaumeise",2006,100,0,"121"
"206","Blaumeise",2006,100,0,"122"
"207","Blaumeise",2006,100,0,"123"
"208","Blaumeise",2006,100,0,"124"
"209","Blaumeise",2006,100,0,"125"
"210","Blaumeise",2006,100,0,"126"
"211","Blaumeise",2006,100,0,"127"
"212","Blaumeise",2006,100,0,"128"
"213","Blaumeise",2006,100,0,"129"
"214","Blaumeise",2006,100,0,"13"
"215","Blaumeise",2006,100,0,"130"
"216","Blaumeise",2006,100,0,"131"
"217","Blaumeise",2006,100,0,"132"
"218","Blaumeise",2006,100,0,"133"
"219","Blaumeise",2006,100,0,"134"
"220","Blaumeise",2006,100,0,"135"
"221","Blaumeise",2006,100,0,"136"
"222","Blaumeise",2006,100,0,"137"
"223","Blaumeise",2006,100,0,"138"
"224","Blaumeise",2006,100,0,"139"
"225","Blaumeise",2006,100,0,"14"
"226","Blaumeise",2006,100,0,"140"
"227","Blaumeise",2006,100,0,"141"
"228","Blaumeise",2006,100,0,"142"
"229","Blaumeise",2006,100,0,"143"
"230","Blaumeise",2006,100,0,"144"
"231","Blaumeise",2006,100,0,"145"
"232","Blaumeise",2006,100,0,"146"
"233","Blaumeise",2006,100,0,"147"
"234","Blaumeise",2006,100,0,"148"
"235","Blaumeise",2006,100,0,"149"
"236","Blaumeise",2006,100,0,"15"
"237","Blaumeise",2006,100,0,"150"
"238","Blaumeise",2006,100,0,"151"
"239","Blaumeise",2006,100,0,"152"
"240","Blaumeise",2006,100,0,"153"
"241","Blaumeise",2006,100,0,"154"
"242","Blaumeise",2006,100,0,"155"
"243","Blaumeise",2006,100,0,"156"
"244","Blaumeise",2006,100,0,"157"
"245","Blaumeise",2006,100,0,"158"
"246","Blaumeise",2006,100,0,"159"
"247","Blaumeise",2006,100,0,"16"
"248","Blaumeise",2006,100,0,"160"
"249","Blaumeise",2006,100,0,"161"
"250","Blaumeise",2006,100,0,"162"
"251","Blaumeise",2006,100,0,"163"
"252","Blaumeise",2006,100,0,"164"
"253","Blaumeise",2006,100,0,"165"
"254","Blaumeise",2006,100,0,"166"
"255","Blaumeise",2006,100,0,"167"
"256","Blaumeise",2006,100,0,"168"
"257","Blaumeise",2006,100,0,"169"
"258","Blaumeise",2006,100,0,"17"
"259","Blaumeise",2006,100,0,"170"
"260","Blaumeise",2006,100,0,"171"
"261","Blaumeise",2006,100,0,"172"
"262","Blaumeise",2006,100,0,"173"
"263","Blaumeise",2006,100,0,"174"
"264","Blaumeise",2006,100,0,"175"
"265","Blaumeise",2006,100,0,"176"
"266","Blaumeise",2006,100,0,"177"
"267","Blaumeise",2006,100,0,"178"
"268","Blaumeise",2006,100,0,"179"
"269","Blaumeise",2006,100,0,"18"
"270","Blaumeise",2006,100,0,"180"
"271","Blaumeise",2006,100,0,"181"
"272","Blaumeise",2006,100,0,"182"
"273","Blaumeise",2006,100,0,"183"
"274","Blaumeise",2006,100,0,"184"
"275","Blaumeise",2006,100,0,"185"
"276","Blaumeise",2006,100,0,"186"
"277","Blaumeise",2006,100,0,"187"
"278","Blaumeise",2006,100,0,"188"
"279","Blaumeise",2006,100,0,"189"
"280","Blaumeise",2006,100,0,"19"
"281","Blaumeise",2006,100,0,"190"
"282","Blaumeise",2006,100,0,"191"
"283","Blaumeise",2006,100,0,"192"
"284","Blaumeise",2006,100,0,"193"
"285","Blaumeise",2006,100,0,"194"
"286","Blaumeise",2006,100,0,"195"
"287","Blaumeise",2006,100,0,"196"
"288","Blaumeise",2006,100,0,"197"
"289","Blaumeise",2006,100,0,"198"
"290","Blaumeise",2006,100,0,"199"
"291","Blaumeise",2006,100,0,"2"
"292","Blaumeise",2006,100,0,"20"
"293","Blaumeise",2006,100,0,"200"
"294","Blaumeise",2006,100,0,"201"
"295","Blaumeise",2006,100,0,"202"
"296","Blaumeise",2006,100,0,"203"
"297","Blaumeise",2006,100,0,"204"
"298","Blaumeise",2006,100,0,"205"
"299","Blaumeise",2006,100,0,"206"
"300","Blaumeise",2006,100,0,"207"
"301","Blaumeise",2006,100,0,"208"
"302","Blaumeise",2006,100,0,"209"
"303","Blaumeise",2006,100,0,"21"
"304","Blaumeise",2006,100,0,"210"
"305","Blaumeise",2006,100,0,"211"
"306","Blaumeise",2006,100,0,"212"
"307","Blaumeise",2006,100,0,"213"
"308","Blaumeise",2006,100,0,"214"
"309","Blaumeise",2006,100,0,"215"
"310","Blaumeise",2006,100,0,"216"
"311","Blaumeise",2006,100,0,"217"
"312","Blaumeise",2006,100,0,"218"
"313","Blaumeise",2006,100,0,"219"
"314","Blaumeise",2006,100,0,"22"
"315","Blaumeise",2006,100,0,"220"
"316","Blaumeise",2006,100,0,"221"
"317","Blaumeise",2006,100,0,"222"
"318","Blaumeise",2006,100,0,"223"
"319","Blaumeise",2006,100,0,"224"
"320","Blaumeise",2006,100,0,"225"
"321","Blaumeise",2006,100,0,"226"
"322","Blaumeise",2006,100,0,"227"
"323","Blaumeise",2006,100,0,"228"
"324","Blaumeise",2006,100,0,"229"
"325","Blaumeise",2006,100,0,"23"
"326","Blaumeise",2006,100,0,"230"
"327","Blaumeise",2006,100,0,"231"
"328","Blaumeise",2006,100,0,"232"
"329","Blaumeise",2006,100,0,"233"
"330","Blaumeise",2006,100,0,"234"
"331","Blaumeise",2006,100,0,"235"
"332","Blaumeise",2006,100,0,"236"
"333","Blaumeise",2006,100,0,"237"
"334","Blaumeise",2006,100,0,"238"
"335","Blaumeise",2006,100,0,"239"
"336","Blaumeise",2006,100,0,"24"
"337","Blaumeise",2006,100,0,"240"
"338","Blaumeise",2006,100,0,"241"
"339","Blaumeise",2006,100,0,"242"
"340","Blaumeise",2006,100,0,"243"
"341","Blaumeise",2006,100,0,"244"
"342","Blaumeise",2006,100,0,"245"
"343","Blaumeise",2006,100,0,"246"
"344","Blaumeise",2006,100,0,"247"
"345","Blaumeise",2006,100,0,"248"
"346","Blaumeise",2006,100,0,"249"
"347","Blaumeise",2006,100,0,"25"
"348","Blaumeise",2006,100,0,"250"
"349","Blaumeise",2006,100,0,"251"
"350","Blaumeise",2006,100,0,"252"
"351","Blaumeise",2006,100,0,"253"
"352","Blaumeise",2006,100,0,"254"
"353","Blaumeise",2006,100,0,"255"
"354","Blaumeise",2006,100,0,"256"
"355","Blaumeise",2006,100,0,"257"
"356","Blaumeise",2006,100,0,"258"
"357","Blaumeise",2006,100,0,"259"
"358","Blaumeise",2006,100,0,"26"
"359","Blaumeise",2006,100,0,"260"
"360","Blaumeise",2006,100,0,"261"
"361","Blaumeise",2006,100,0,"262"
"362","Blaumeise",2006,100,0,"263"
"363","Blaumeise",2006,100,0,"264"
"364","Blaumeise",2006,100,0,"265"
"365","Blaumeise",2006,100,0,"266"
"366","Blaumeise",2006,100,0,"267"
"367","Blaumeise",2006,100,0,"268"
"368","Blaumeise",2006,100,0,"269"
"369","Blaumeise",2006,100,0,"27"
"370","Blaumeise",2006,100,0,"270"
"371","Blaumeise",2006,100,0,"271"
"372","Blaumeise",2006,100,0,"272"
"373","Blaumeise",2006,100,0,"273"
"374","Blaumeise",2006,100,0,"274"
"375","Blaumeise",2006,100,0,"275"
"376","Blaumeise",2006,100,0,"276"
"377","Blaumeise",2006,100,0,"277"
"378","Blaumeise",2006,100,0,"278"
"379","Blaumeise",2006,100,0,"279"
"380","Blaumeise",2006,100,0,"28"
"381","Blaumeise",2006,100,0,"280"
"382","Blaumeise",2006,100,0,"281"
"383","Blaumeise",2006,100,0,"282"
"384","Blaumeise",2006,100,0,"283"
"385","Blaumeise",2006,100,0,"284"
"386","Blaumeise",2006,100,0,"285"
"387","Blaumeise",2006,100,0,"286"
"388","Blaumeise",2006,100,0,"287"
"389","Blaumeise",2006,100,0,"288"
"390","Blaumeise",2006,100,0,"29"
"391","Blaumeise",2006,100,0,"290"
"392","Blaumeise",2006,100,0,"291"
"393","Blaumeise",2006,100,0,"292"
"394","Blaumeise",2006,100,0,"293"
"395","Blaumeise",2006,100,0,"294"
"396","Blaumeise",2006,100,0,"295"
"397","Blaumeise",2006,100,0,"296"
"398","Blaumeise",2006,100,0,"297"
"399","Blaumeise",2006,100,0,"298"
"400","Blaumeise",2006,100,0,"299"
"401","Blaumeise",2006,100,0,"3"
"402","Blaumeise",2006,100,0,"30"
"403","Blaumeise",2006,100,0,"300"
"404","Blaumeise",2006,100,0,"301"
"405","Blaumeise",2006,100,0,"302"
"406","Blaumeise",2006,100,0,"303"
"407","Blaumeise",2006,100,0,"304"
"408","Blaumeise",2006,100,0,"305"
"409","Blaumeise",2006,100,0,"306"
"410","Blaumeise",2006,100,0,"307"
"411","Blaumeise",2006,100,0,"308"
"412","Blaumeise",2006,100,0,"309"
"413","Blaumeise",2006,100,0,"31"
"414","Blaumeise",2006,100,0,"310"
"415","Blaumeise",2006,100,0,"311"
"416","Blaumeise",2006,100,0,"312"
"417","Blaumeise",2006,100,0,"313"
"418","Blaumeise",2006,100,0,"314"
"419","Blaumeise",2006,100,0,"315"
"420","Blaumeise",2006,100,0,"316"
"421","Blaumeise",2006,100,0,"317"
"422","Blaumeise",2006,100,0,"318"
"423","Blaumeise",2006,100,0,"319"
"424","Blaumeise",2006,100,0,"32"
"425","Blaumeise",2006,100,0,"320"
"426","Blaumeise",2006,100,0,"321"
"427","Blaumeise",2006,100,0,"322"
"428","Blaumeise",2006,100,0,"323"
"429","Blaumeise",2006,100,0,"324"
"430","Blaumeise",2006,100,0,"325"
"431","Blaumeise",2006,100,0,"326"
"432","Blaumeise",2006,100,0,"327"
"433","Blaumeise",2006,100,0,"328"
"434","Blaumeise",2006,100,0,"329"
"435","Blaumeise",2006,100,0,"33"
"436","Blaumeise",2006,100,0,"330"
"437","Blaumeise",2006,100,0,"331"
"438","Blaumeise",2006,100,0,"332"
"439","Blaumeise",2006,100,0,"333"
"440","Blaumeise",2006,100,0,"334"
"441","Blaumeise",2006,100,0,"335"
"442","Blaumeise",2006,100,0,"336"
"443","Blaumeise",2006,100,0,"337"
"444","Blaumeise",2006,100,0,"338"
"445","Blaumeise",2006,100,0,"339"
"446","Blaumeise",2006,100,0,"34"
"447","Blaumeise",2006,100,0,"340"
"448","Blaumeise",2006,100,0,"341"
"449","Blaumeise",2006,100,0,"342"
"450","Blaumeise",2006,100,0,"343"
"451","Blaumeise",2006,100,0,"344"
"452","Blaumeise",2006,100,0,"345"
"453","Blaumeise",2006,100,0,"346"
"454","Blaumeise",2006,100,0,"347"
"455","Blaumeise",2006,100,0,"348"
"456","Blaumeise",2006,100,0,"349"
"457","Blaumeise",2006,100,0,"35"
"458","Blaumeise",2006,100,0,"350"
"459","Blaumeise",2006,100,0,"351"
"460","Blaumeise",2006,100,0,"352"
"461","Blaumeise",2006,100,0,"353"
"462","Blaumeise",2006,100,0,"354"
"463","Blaumeise",2006,100,0,"355"
"464","Blaumeise",2006,100,0,"356"
"465","Blaumeise",2006,100,0,"358"
"466","Blaumeise",2006,100,0,"359"
"467","Blaumeise",2006,100,0,"36"
"468","Blaumeise",2006,100,0,"360"
"469","Blaumeise",2006,100,0,"361"
"470","Blaumeise",2006,100,0,"362"
"471","Blaumeise",2006,100,0,"363"
"472","Blaumeise",2006,100,0,"364"
"473","Blaumeise",2006,100,0,"365"
"474","Blaumeise",2006,100,0,"366"
"475","Blaumeise",2006,100,0,"367"
"476","Blaumeise",2006,100,0,"368"
"477","Blaumeise",2006,100,0,"369"
"478","Blaumeise",2006,100,0,"37"
"479","Blaumeise",2006,100,0,"370"
"480","Blaumeise",2006,100,0,"371"
"481","Blaumeise",2006,100,0,"372"
"482","Blaumeise",2006,100,0,"373"
"483","Blaumeise",2006,100,0,"375"
"484","Blaumeise",2006,100,0,"376"
"485","Blaumeise",2006,100,0,"377"
"486","Blaumeise",2006,100,0,"378"
"487","Blaumeise",2006,100,0,"379"
"488","Blaumeise",2006,100,0,"38"
"489","Blaumeise",2006,100,0,"380"
"490","Blaumeise",2006,100,0,"381"
"491","Blaumeise",2006,100,0,"382"
"492","Blaumeise",2006,100,0,"383"
"493","Blaumeise",2006,100,0,"384"
"494","Blaumeise",2006,100,0,"385"
"495","Blaumeise",2006,100,0,"386"
"496","Blaumeise",2006,100,0,"387"
"497","Blaumeise",2006,100,0,"388"
"498","Blaumeise",2006,100,0,"389"
"499","Blaumeise",2006,100,0,"39"
"500","Blaumeise",2006,100,0,"390"
"501","Blaumeise",2006,100,0,"391"
"502","Blaumeise",2006,100,0,"392"
"503","Blaumeise",2006,100,0,"393"
"504","Blaumeise",2006,100,0,"394"
"505","Blaumeise",2006,100,0,"395"
"506","Blaumeise",2006,100,0,"396"
"507","Blaumeise",2006,100,0,"397"
"508","Blaumeise",2006,100,0,"398"
"509","Blaumeise",2006,100,0,"399"
"510","Blaumeise",2006,100,0,"4"
"511","Blaumeise",2006,100,0,"40"
"512","Blaumeise",2006,100,0,"400"
"513","Blaumeise",2006,100,0,"401"
"514","Blaumeise",2006,100,0,"402"
"515","Blaumeise",2006,100,0,"403"
"516","Blaumeise",2006,100,0,"404"
"517","Blaumeise",2006,100,0,"405"
"518","Blaumeise",2006,100,0,"406"
"519","Blaumeise",2006,100,0,"407"
"520","Blaumeise",2006,100,0,"408"
"521","Blaumeise",2006,100,0,"409"
"522","Blaumeise",2006,100,0,"41"
"523","Blaumeise",2006,100,0,"410"
"524","Blaumeise",2006,100,0,"411"
"525","Blaumeise",2006,100,0,"412"
"526","Blaumeise",2006,100,0,"413"
"527","Blaumeise",2006,100,0,"414"
"528","Blaumeise",2006,100,0,"415"
"529","Blaumeise",2006,100,0,"416"
"530","Blaumeise",2006,100,0,"417"
"531","Blaumeise",2006,100,0,"418"
"532","Blaumeise",2006,100,0,"419"
"533","Blaumeise",2006,100,0,"42"
"534","Blaumeise",2006,100,0,"420"
"535","Blaumeise",2006,100,0,"421"
"536","Blaumeise",2006,100,0,"422"
"537","Blaumeise",2006,100,0,"423"
"538","Blaumeise",2006,100,0,"424"
"539","Blaumeise",2006,100,0,"425"
"540","Blaumeise",2006,100,0,"426"
"541","Blaumeise",2006,100,0,"427"
"542","Blaumeise",2006,100,0,"428"
"543","Blaumeise",2006,100,0,"429"
"544","Blaumeise",2006,100,0,"43"
"545","Blaumeise",2006,100,0,"430"
"546","Blaumeise",2006,100,0,"431"
"547","Blaumeise",2006,100,0,"432"
"548","Blaumeise",2006,100,0,"433"
"549","Blaumeise",2006,100,0,"434"
"550","Blaumeise",2006,100,0,"435"
"551","Blaumeise",2006,100,0,"436"
"552","Blaumeise",2006,100,0,"437"
"553","Blaumeise",2006,100,0,"438"
"554","Blaumeise",2006,100,0,"439"
"555","Blaumeise",2006,100,0,"44"
"556","Blaumeise",2006,100,0,"440"
"557","Blaumeise",2006,100,0,"441"
"558","Blaumeise",2006,100,0,"442"
"559","Blaumeise",2006,100,0,"443"
"560","Blaumeise",2006,100,0,"444"
"561","Blaumeise",2006,100,0,"445"
"562","Blaumeise",2006,100,0,"446"
"563","Blaumeise",2006,100,0,"447"
"564","Blaumeise",2006,100,0,"448"
"565","Blaumeise",2006,100,0,"449"
"566","Blaumeise",2006,100,0,"45"
"567","Blaumeise",2006,100,0,"450"
"568","Blaumeise",2006,100,0,"451"
"569","Blaumeise",2006,100,0,"452"
"570","Blaumeise",2006,100,0,"453"
"571","Blaumeise",2006,100,0,"454"
"572","Blaumeise",2006,100,0,"455"
"573","Blaumeise",2006,100,0,"456"
"574","Blaumeise",2006,100,0,"457"
"575","Blaumeise",2006,100,0,"458"
"576","Blaumeise",2006,100,0,"459"
"577","Blaumeise",2006,100,0,"46"
"578","Blaumeise",2006,100,0,"460"
"579","Blaumeise",2006,100,0,"461"
"580","Blaumeise",2006,100,0,"462"
"581","Blaumeise",2006,100,0,"463"
"582","Blaumeise",2006,100,0,"464"
"583","Blaumeise",2006,100,0,"465"
"584","Blaumeise",2006,100,0,"466"
"585","Blaumeise",2006,100,0,"467"
"586","Blaumeise",2006,100,0,"468"
"587","Blaumeise",2006,100,0,"469"
"588","Blaumeise",2006,100,0,"47"
"589","Blaumeise",2006,100,0,"470"
"590","Blaumeise",2006,100,0,"471"
"591","Blaumeise",2006,100,0,"472"
"592","Blaumeise",2006,100,0,"473"
"593","Blaumeise",2006,100,0,"474"
"594","Blaumeise",2006,100,0,"475"
"595","Blaumeise",2006,100,0,"476"
"596","Blaumeise",2006,100,0,"477"
"597","Blaumeise",2006,100,0,"478"
"598","Blaumeise",2006,100,0,"479"
"599","Blaumeise",2006,100,0,"48"
"600","Blaumeise",2006,100,0,"480"
"601","Blaumeise",2006,100,0,"481"
"602","Blaumeise",2006,100,0,"482"
"603","Blaumeise",2006,100,0,"483"
"604","Blaumeise",2006,100,0,"484"
"605","Blaumeise",2006,100,0,"485"
"606","Blaumeise",2006,100,0,"486"
"607","Blaumeise",2006,100,0,"487"
"608","Blaumeise",2006,100,0,"488"
"609","Blaumeise",2006,100,0,"489"
"610","Blaumeise",2006,100,0,"49"
"611","Blaumeise",2006,100,0,"490"
"612","Blaumeise",2006,100,0,"491"
"613","Blaumeise",2006,100,0,"492"
"614","Blaumeise",2006,100,0,"493"
"615","Blaumeise",2006,100,0,"494"
"616","Blaumeise",2006,100,0,"495"
"617","Blaumeise",2006,100,0,"496"
"618","Blaumeise",2006,100,0,"497"
"619","Blaumeise",2006,100,0,"498"
"620","Blaumeise",2006,100,0,"499"
"621","Blaumeise",2006,100,0,"5"
"622","Blaumeise",2006,100,0,"50"
"623","Blaumeise",2006,100,0,"500"
"624","Blaumeise",2006,100,0,"501"
"625","Blaumeise",2006,100,0,"502"
"626","Blaumeise",2006,100,0,"503"
"627","Blaumeise",2006,100,0,"504"
"628","Blaumeise",2006,100,0,"505"
"629","Blaumeise",2006,100,0,"506"
"630","Blaumeise",2006,100,0,"507"
"631","Blaumeise",2006,100,0,"508"
"632","Blaumeise",2006,100,0,"509"
"633","Blaumeise",2006,100,0,"51"
"634","Blaumeise",2006,100,0,"510"
"635","Blaumeise",2006,100,0,"511"
"636","Blaumeise",2006,100,0,"512"
"637","Blaumeise",2006,100,0,"513"
"638","Blaumeise",2006,100,0,"514"
"639","Blaumeise",2006,100,0,"515"
"640","Blaumeise",2006,100,0,"516"
"641","Blaumeise",2006,100,0,"517"
"642","Blaumeise",2006,100,0,"518"
"643","Blaumeise",2006,100,0,"519"
"644","Blaumeise",2006,100,0,"52"
"645","Blaumeise",2006,100,0,"520"
"646","Blaumeise",2006,100,0,"521"
"647","Blaumeise",2006,100,0,"522"
"648","Blaumeise",2006,100,0,"523"
"649","Blaumeise",2006,100,0,"524"
"650","Blaumeise",2006,100,0,"525"
"651","Blaumeise",2006,100,0,"526"
"652","Blaumeise",2006,100,0,"527"
"653","Blaumeise",2006,100,0,"528"
"654","Blaumeise",2006,100,0,"529"
"655","Blaumeise",2006,100,0,"53"
"656","Blaumeise",2006,100,0,"530"
