"","species","year","index","se","ZIP3_ID"
"144","Amsel",2006,100,0,"1128"
"145","Amsel",2006,100,0,"1129"
"146","Amsel",2006,100,0,"113"
"147","Amsel",2006,100,0,"1130"
"148","Amsel",2006,100,0,"1131"
"149","Amsel",2006,100,0,"1132"
"150","Amsel",2006,100,0,"1133"
"151","Amsel",2006,100,0,"1134"
"152","Amsel",2006,100,0,"1135"
"153","Amsel",2006,100,0,"1136"
"154","Amsel",2006,100,0,"1137"
"155","Amsel",2006,100,0,"1138"
"156","Amsel",2006,100,0,"1139"
"157","Amsel",2006,100,0,"114"
"158","Amsel",2006,100,0,"1140"
"159","Amsel",2006,100,0,"1141"
"160","Amsel",2006,100,0,"1142"
"161","Amsel",2006,100,0,"1143"
"162","Amsel",2006,100,0,"1144"
"163","Amsel",2006,100,0,"1145"
"164","Amsel",2006,100,0,"1146"
"165","Amsel",2006,100,0,"1147"
"166","Amsel",2006,100,0,"1148"
"167","Amsel",2006,100,0,"1149"
"168","Amsel",2006,100,0,"115"
"169","Amsel",2006,100,0,"1150"
"170","Amsel",2006,100,0,"1151"
"171","Amsel",2006,100,0,"1152"
"172","Amsel",2006,100,0,"1153"
"173","Amsel",2006,100,0,"1154"
"174","Amsel",2006,100,0,"1155"
"175","Amsel",2006,100,0,"1156"
"176","Amsel",2006,100,0,"1157"
"177","Amsel",2006,100,0,"1158"
"178","Amsel",2006,100,0,"1159"
"179","Amsel",2006,100,0,"116"
"180","Amsel",2006,100,0,"1160"
"181","Amsel",2006,100,0,"1161"
"182","Amsel",2006,100,0,"1162"
"183","Amsel",2006,100,0,"1163"
"184","Amsel",2006,100,0,"1164"
"185","Amsel",2006,100,0,"1165"
"186","Amsel",2006,100,0,"1166"
"187","Amsel",2006,100,0,"1167"
"188","Amsel",2006,100,0,"1168"
"189","Amsel",2006,100,0,"1169"
"190","Amsel",2006,100,0,"117"
"191","Amsel",2006,100,0,"1170"
"192","Amsel",2006,100,0,"1171"
"193","Amsel",2006,100,0,"1172"
"194","Amsel",2006,100,0,"1173"
"195","Amsel",2006,100,0,"1174"
"196","Amsel",2006,100,0,"1175"
"197","Amsel",2006,100,0,"1176"
"198","Amsel",2006,100,0,"1177"
"199","Amsel",2006,100,0,"1178"
"200","Amsel",2006,100,0,"1179"
"201","Amsel",2006,100,0,"118"
"202","Amsel",2006,100,0,"119"
"203","Amsel",2006,100,0,"12"
"204","Amsel",2006,100,0,"120"
"205","Amsel",2006,100,0,"121"
"206","Amsel",2006,100,0,"122"
"207","Amsel",2006,100,0,"123"
"208","Amsel",2006,100,0,"124"
"209","Amsel",2006,100,0,"125"
"210","Amsel",2006,100,0,"126"
"211","Amsel",2006,100,0,"127"
"212","Amsel",2006,100,0,"128"
"213","Amsel",2006,100,0,"129"
"214","Amsel",2006,100,0,"13"
"215","Amsel",2006,100,0,"130"
"216","Amsel",2006,100,0,"131"
"217","Amsel",2006,100,0,"132"
"218","Amsel",2006,100,0,"133"
"219","Amsel",2006,100,0,"134"
"220","Amsel",2006,100,0,"135"
"221","Amsel",2006,100,0,"136"
"222","Amsel",2006,100,0,"137"
"223","Amsel",2006,100,0,"138"
"224","Amsel",2006,100,0,"139"
"225","Amsel",2006,100,0,"14"
"226","Amsel",2006,100,0,"140"
"227","Amsel",2006,100,0,"141"
"228","Amsel",2006,100,0,"142"
"229","Amsel",2006,100,0,"143"
"230","Amsel",2006,100,0,"144"
"231","Amsel",2006,100,0,"145"
"232","Amsel",2006,100,0,"146"
"233","Amsel",2006,100,0,"147"
"234","Amsel",2006,100,0,"148"
"235","Amsel",2006,100,0,"149"
"236","Amsel",2006,100,0,"15"
"237","Amsel",2006,100,0,"150"
"238","Amsel",2006,100,0,"151"
"239","Amsel",2006,100,0,"152"
"240","Amsel",2006,100,0,"153"
"241","Amsel",2006,100,0,"154"
"242","Amsel",2006,100,0,"155"
"243","Amsel",2006,100,0,"156"
"244","Amsel",2006,100,0,"157"
"245","Amsel",2006,100,0,"158"
"246","Amsel",2006,100,0,"159"
"247","Amsel",2006,100,0,"16"
"248","Amsel",2006,100,0,"160"
"249","Amsel",2006,100,0,"161"
"250","Amsel",2006,100,0,"162"
"251","Amsel",2006,100,0,"163"
"252","Amsel",2006,100,0,"164"
"253","Amsel",2006,100,0,"165"
"254","Amsel",2006,100,0,"166"
"255","Amsel",2006,100,0,"167"
"256","Amsel",2006,100,0,"168"
"257","Amsel",2006,100,0,"169"
"258","Amsel",2006,100,0,"17"
"259","Amsel",2006,100,0,"170"
"260","Amsel",2006,100,0,"171"
"261","Amsel",2006,100,0,"172"
"262","Amsel",2006,100,0,"173"
"263","Amsel",2006,100,0,"174"
"264","Amsel",2006,100,0,"175"
"265","Amsel",2006,100,0,"176"
"266","Amsel",2006,100,0,"177"
"267","Amsel",2006,100,0,"178"
"268","Amsel",2006,100,0,"179"
"269","Amsel",2006,100,0,"18"
"270","Amsel",2006,100,0,"180"
"271","Amsel",2006,100,0,"181"
"272","Amsel",2006,100,0,"182"
"273","Amsel",2006,100,0,"183"
"274","Amsel",2006,100,0,"184"
"275","Amsel",2006,100,0,"185"
"276","Amsel",2006,100,0,"186"
"277","Amsel",2006,100,0,"187"
"278","Amsel",2006,100,0,"188"
"279","Amsel",2006,100,0,"189"
"280","Amsel",2006,100,0,"19"
"281","Amsel",2006,100,0,"190"
"282","Amsel",2006,100,0,"191"
"283","Amsel",2006,100,0,"192"
"284","Amsel",2006,100,0,"193"
"285","Amsel",2006,100,0,"194"
"286","Amsel",2006,100,0,"195"
"287","Amsel",2006,100,0,"196"
"288","Amsel",2006,100,0,"197"
"289","Amsel",2006,100,0,"198"
"290","Amsel",2006,100,0,"199"
"291","Amsel",2006,100,0,"2"
"292","Amsel",2006,100,0,"20"
"293","Amsel",2006,100,0,"200"
"294","Amsel",2006,100,0,"201"
"295","Amsel",2006,100,0,"202"
"296","Amsel",2006,100,0,"203"
"297","Amsel",2006,100,0,"204"
"298","Amsel",2006,100,0,"205"
"299","Amsel",2006,100,0,"206"
"300","Amsel",2006,100,0,"207"
"301","Amsel",2006,100,0,"208"
"302","Amsel",2006,100,0,"209"
"303","Amsel",2006,100,0,"21"
"304","Amsel",2006,100,0,"210"
"305","Amsel",2006,100,0,"211"
"306","Amsel",2006,100,0,"212"
"307","Amsel",2006,100,0,"213"
"308","Amsel",2006,100,0,"214"
"309","Amsel",2006,100,0,"215"
"310","Amsel",2006,100,0,"216"
"311","Amsel",2006,100,0,"217"
"312","Amsel",2006,100,0,"218"
"313","Amsel",2006,100,0,"219"
"314","Amsel",2006,100,0,"22"
"315","Amsel",2006,100,0,"220"
"316","Amsel",2006,100,0,"221"
"317","Amsel",2006,100,0,"222"
"318","Amsel",2006,100,0,"223"
"319","Amsel",2006,100,0,"224"
"320","Amsel",2006,100,0,"225"
"321","Amsel",2006,100,0,"226"
"322","Amsel",2006,100,0,"227"
"323","Amsel",2006,100,0,"228"
"324","Amsel",2006,100,0,"229"
"325","Amsel",2006,100,0,"23"
"326","Amsel",2006,100,0,"230"
"327","Amsel",2006,100,0,"231"
"328","Amsel",2006,100,0,"232"
"329","Amsel",2006,100,0,"233"
"330","Amsel",2006,100,0,"234"
"331","Amsel",2006,100,0,"235"
"332","Amsel",2006,100,0,"236"
"333","Amsel",2006,100,0,"237"
"334","Amsel",2006,100,0,"238"
"335","Amsel",2006,100,0,"239"
"336","Amsel",2006,100,0,"24"
"337","Amsel",2006,100,0,"240"
"338","Amsel",2006,100,0,"241"
"339","Amsel",2006,100,0,"242"
"340","Amsel",2006,100,0,"243"
"341","Amsel",2006,100,0,"244"
"342","Amsel",2006,100,0,"245"
"343","Amsel",2006,100,0,"246"
"344","Amsel",2006,100,0,"247"
"345","Amsel",2006,100,0,"248"
"346","Amsel",2006,100,0,"249"
"347","Amsel",2006,100,0,"25"
"348","Amsel",2006,100,0,"250"
"349","Amsel",2006,100,0,"251"
"350","Amsel",2006,100,0,"252"
"351","Amsel",2006,100,0,"253"
"352","Amsel",2006,100,0,"254"
"353","Amsel",2006,100,0,"255"
"354","Amsel",2006,100,0,"256"
"355","Amsel",2006,100,0,"257"
"356","Amsel",2006,100,0,"258"
"357","Amsel",2006,100,0,"259"
"358","Amsel",2006,100,0,"26"
"359","Amsel",2006,100,0,"260"
"360","Amsel",2006,100,0,"261"
"361","Amsel",2006,100,0,"262"
"362","Amsel",2006,100,0,"263"
"363","Amsel",2006,100,0,"264"
"364","Amsel",2006,100,0,"265"
"365","Amsel",2006,100,0,"266"
"366","Amsel",2006,100,0,"267"
"367","Amsel",2006,100,0,"268"
"368","Amsel",2006,100,0,"269"
"369","Amsel",2006,100,0,"27"
"370","Amsel",2006,100,0,"270"
"371","Amsel",2006,100,0,"271"
"372","Amsel",2006,100,0,"272"
"373","Amsel",2006,100,0,"273"
"374","Amsel",2006,100,0,"274"
"375","Amsel",2006,100,0,"275"
"376","Amsel",2006,100,0,"276"
"377","Amsel",2006,100,0,"277"
"378","Amsel",2006,100,0,"278"
"379","Amsel",2006,100,0,"279"
"380","Amsel",2006,100,0,"28"
"381","Amsel",2006,100,0,"280"
"382","Amsel",2006,100,0,"281"
"383","Amsel",2006,100,0,"282"
"384","Amsel",2006,100,0,"283"
"385","Amsel",2006,100,0,"284"
"386","Amsel",2006,100,0,"285"
"387","Amsel",2006,100,0,"286"
"388","Amsel",2006,100,0,"287"
"389","Amsel",2006,100,0,"288"
"390","Amsel",2006,100,0,"29"
"391","Amsel",2006,100,0,"290"
"392","Amsel",2006,100,0,"291"
"393","Amsel",2006,100,0,"292"
"394","Amsel",2006,100,0,"293"
"395","Amsel",2006,100,0,"294"
"396","Amsel",2006,100,0,"295"
"397","Amsel",2006,100,0,"296"
"398","Amsel",2006,100,0,"297"
"399","Amsel",2006,100,0,"298"
"400","Amsel",2006,100,0,"299"
"401","Amsel",2006,100,0,"3"
"402","Amsel",2006,100,0,"30"
"403","Amsel",2006,100,0,"300"
"404","Amsel",2006,100,0,"301"
"405","Amsel",2006,100,0,"302"
"406","Amsel",2006,100,0,"303"
"407","Amsel",2006,100,0,"304"
"408","Amsel",2006,100,0,"305"
"409","Amsel",2006,100,0,"306"
"410","Amsel",2006,100,0,"307"
"411","Amsel",2006,100,0,"308"
"412","Amsel",2006,100,0,"309"
"413","Amsel",2006,100,0,"31"
"414","Amsel",2006,100,0,"310"
"415","Amsel",2006,100,0,"311"
"416","Amsel",2006,100,0,"312"
"417","Amsel",2006,100,0,"313"
"418","Amsel",2006,100,0,"314"
"419","Amsel",2006,100,0,"315"
"420","Amsel",2006,100,0,"316"
"421","Amsel",2006,100,0,"317"
"422","Amsel",2006,100,0,"318"
"423","Amsel",2006,100,0,"319"
"424","Amsel",2006,100,0,"32"
"425","Amsel",2006,100,0,"320"
"426","Amsel",2006,100,0,"321"
"427","Amsel",2006,100,0,"322"
"428","Amsel",2006,100,0,"323"
"429","Amsel",2006,100,0,"324"
"430","Amsel",2006,100,0,"325"
"431","Amsel",2006,100,0,"326"
"432","Amsel",2006,100,0,"327"
"433","Amsel",2006,100,0,"328"
"434","Amsel",2006,100,0,"329"
"435","Amsel",2006,100,0,"33"
"436","Amsel",2006,100,0,"330"
"437","Amsel",2006,100,0,"331"
"438","Amsel",2006,100,0,"332"
"439","Amsel",2006,100,0,"333"
"440","Amsel",2006,100,0,"334"
"441","Amsel",2006,100,0,"335"
"442","Amsel",2006,100,0,"336"
"443","Amsel",2006,100,0,"337"
"444","Amsel",2006,100,0,"338"
"445","Amsel",2006,100,0,"339"
"446","Amsel",2006,100,0,"34"
"447","Amsel",2006,100,0,"340"
"448","Amsel",2006,100,0,"341"
"449","Amsel",2006,100,0,"342"
"450","Amsel",2006,100,0,"343"
"451","Amsel",2006,100,0,"344"
"452","Amsel",2006,100,0,"345"
"453","Amsel",2006,100,0,"346"
"454","Amsel",2006,100,0,"347"
"455","Amsel",2006,100,0,"348"
"456","Amsel",2006,100,0,"349"
"457","Amsel",2006,100,0,"35"
"458","Amsel",2006,100,0,"350"
"459","Amsel",2006,100,0,"351"
"460","Amsel",2006,100,0,"352"
"461","Amsel",2006,100,0,"353"
"462","Amsel",2006,100,0,"354"
"463","Amsel",2006,100,0,"355"
"464","Amsel",2006,100,0,"356"
"465","Amsel",2006,100,0,"358"
"466","Amsel",2006,100,0,"359"
"467","Amsel",2006,100,0,"36"
"468","Amsel",2006,100,0,"360"
"469","Amsel",2006,100,0,"361"
"470","Amsel",2006,100,0,"362"
"471","Amsel",2006,100,0,"363"
"472","Amsel",2006,100,0,"364"
"473","Amsel",2006,100,0,"365"
"474","Amsel",2006,100,0,"366"
"475","Amsel",2006,100,0,"367"
"476","Amsel",2006,100,0,"368"
"477","Amsel",2006,100,0,"369"
"478","Amsel",2006,100,0,"37"
"479","Amsel",2006,100,0,"370"
"480","Amsel",2006,100,0,"371"
"481","Amsel",2006,100,0,"372"
"482","Amsel",2006,100,0,"373"
"483","Amsel",2006,100,0,"375"
"484","Amsel",2006,100,0,"376"
"485","Amsel",2006,100,0,"377"
"486","Amsel",2006,100,0,"378"
"487","Amsel",2006,100,0,"379"
"488","Amsel",2006,100,0,"38"
"489","Amsel",2006,100,0,"380"
"490","Amsel",2006,100,0,"381"
"491","Amsel",2006,100,0,"382"
"492","Amsel",2006,100,0,"383"
"493","Amsel",2006,100,0,"384"
"494","Amsel",2006,100,0,"385"
"495","Amsel",2006,100,0,"386"
"496","Amsel",2006,100,0,"387"
"497","Amsel",2006,100,0,"388"
"498","Amsel",2006,100,0,"389"
"499","Amsel",2006,100,0,"39"
"500","Amsel",2006,100,0,"390"
"501","Amsel",2006,100,0,"391"
"502","Amsel",2006,100,0,"392"
"503","Amsel",2006,100,0,"393"
"504","Amsel",2006,100,0,"394"
"505","Amsel",2006,100,0,"395"
"506","Amsel",2006,100,0,"396"
"507","Amsel",2006,100,0,"397"
"508","Amsel",2006,100,0,"398"
"509","Amsel",2006,100,0,"399"
"510","Amsel",2006,100,0,"4"
"511","Amsel",2006,100,0,"40"
"512","Amsel",2006,100,0,"400"
"513","Amsel",2006,100,0,"401"
"514","Amsel",2006,100,0,"402"
"515","Amsel",2006,100,0,"403"
"516","Amsel",2006,100,0,"404"
"517","Amsel",2006,100,0,"405"
"518","Amsel",2006,100,0,"406"
"519","Amsel",2006,100,0,"407"
"520","Amsel",2006,100,0,"408"
"521","Amsel",2006,100,0,"409"
"522","Amsel",2006,100,0,"41"
"523","Amsel",2006,100,0,"410"
"524","Amsel",2006,100,0,"411"
"525","Amsel",2006,100,0,"412"
"526","Amsel",2006,100,0,"413"
"527","Amsel",2006,100,0,"414"
"528","Amsel",2006,100,0,"415"
"529","Amsel",2006,100,0,"416"
"530","Amsel",2006,100,0,"417"
"531","Amsel",2006,100,0,"418"
"532","Amsel",2006,100,0,"419"
"533","Amsel",2006,100,0,"42"
"534","Amsel",2006,100,0,"420"
"535","Amsel",2006,100,0,"421"
"536","Amsel",2006,100,0,"422"
"537","Amsel",2006,100,0,"423"
"538","Amsel",2006,100,0,"424"
"539","Amsel",2006,100,0,"425"
"540","Amsel",2006,100,0,"426"
"541","Amsel",2006,100,0,"427"
"542","Amsel",2006,100,0,"428"
"543","Amsel",2006,100,0,"429"
"544","Amsel",2006,100,0,"43"
"545","Amsel",2006,100,0,"430"
"546","Amsel",2006,100,0,"431"
"547","Amsel",2006,100,0,"432"
"548","Amsel",2006,100,0,"433"
"549","Amsel",2006,100,0,"434"
"550","Amsel",2006,100,0,"435"
"551","Amsel",2006,100,0,"436"
"552","Amsel",2006,100,0,"437"
"553","Amsel",2006,100,0,"438"
"554","Amsel",2006,100,0,"439"
"555","Amsel",2006,100,0,"44"
"556","Amsel",2006,100,0,"440"
"557","Amsel",2006,100,0,"441"
"558","Amsel",2006,100,0,"442"
"559","Amsel",2006,100,0,"443"
"560","Amsel",2006,100,0,"444"
"561","Amsel",2006,100,0,"445"
"562","Amsel",2006,100,0,"446"
"563","Amsel",2006,100,0,"447"
"564","Amsel",2006,100,0,"448"
"565","Amsel",2006,100,0,"449"
"566","Amsel",2006,100,0,"45"
"567","Amsel",2006,100,0,"450"
"568","Amsel",2006,100,0,"451"
"569","Amsel",2006,100,0,"452"
"570","Amsel",2006,100,0,"453"
"571","Amsel",2006,100,0,"454"
"572","Amsel",2006,100,0,"455"
"573","Amsel",2006,100,0,"456"
"574","Amsel",2006,100,0,"457"
"575","Amsel",2006,100,0,"458"
"576","Amsel",2006,100,0,"459"
"577","Amsel",2006,100,0,"46"
"578","Amsel",2006,100,0,"460"
"579","Amsel",2006,100,0,"461"
"580","Amsel",2006,100,0,"462"
"581","Amsel",2006,100,0,"463"
"582","Amsel",2006,100,0,"464"
"583","Amsel",2006,100,0,"465"
"584","Amsel",2006,100,0,"466"
"585","Amsel",2006,100,0,"467"
"586","Amsel",2006,100,0,"468"
"587","Amsel",2006,100,0,"469"
"588","Amsel",2006,100,0,"47"
"589","Amsel",2006,100,0,"470"
"590","Amsel",2006,100,0,"471"
"591","Amsel",2006,100,0,"472"
"592","Amsel",2006,100,0,"473"
"593","Amsel",2006,100,0,"474"
"594","Amsel",2006,100,0,"475"
"595","Amsel",2006,100,0,"476"
"596","Amsel",2006,100,0,"477"
"597","Amsel",2006,100,0,"478"
"598","Amsel",2006,100,0,"479"
"599","Amsel",2006,100,0,"48"
"600","Amsel",2006,100,0,"480"
"601","Amsel",2006,100,0,"481"
"602","Amsel",2006,100,0,"482"
"603","Amsel",2006,100,0,"483"
"604","Amsel",2006,100,0,"484"
"605","Amsel",2006,100,0,"485"
"606","Amsel",2006,100,0,"486"
"607","Amsel",2006,100,0,"487"
"608","Amsel",2006,100,0,"488"
"609","Amsel",2006,100,0,"489"
"610","Amsel",2006,100,0,"49"
"611","Amsel",2006,100,0,"490"
"612","Amsel",2006,100,0,"491"
"613","Amsel",2006,100,0,"492"
"614","Amsel",2006,100,0,"493"
"615","Amsel",2006,100,0,"494"
"616","Amsel",2006,100,0,"495"
"617","Amsel",2006,100,0,"496"
"618","Amsel",2006,100,0,"497"
"619","Amsel",2006,100,0,"498"
"620","Amsel",2006,100,0,"499"
"621","Amsel",2006,100,0,"5"
"622","Amsel",2006,100,0,"50"
"623","Amsel",2006,100,0,"500"
"624","Amsel",2006,100,0,"501"
"625","Amsel",2006,100,0,"502"
"626","Amsel",2006,100,0,"503"
"627","Amsel",2006,100,0,"504"
"628","Amsel",2006,100,0,"505"
"629","Amsel",2006,100,0,"506"
"630","Amsel",2006,100,0,"507"
"631","Amsel",2006,100,0,"508"
"632","Amsel",2006,100,0,"509"
"633","Amsel",2006,100,0,"51"
"634","Amsel",2006,100,0,"510"
"635","Amsel",2006,100,0,"511"
"636","Amsel",2006,100,0,"512"
"637","Amsel",2006,100,0,"513"
"638","Amsel",2006,100,0,"514"
"639","Amsel",2006,100,0,"515"
"640","Amsel",2006,100,0,"516"
"641","Amsel",2006,100,0,"517"
"642","Amsel",2006,100,0,"518"
"643","Amsel",2006,100,0,"519"
"644","Amsel",2006,100,0,"52"
"645","Amsel",2006,100,0,"520"
"646","Amsel",2006,100,0,"521"
"647","Amsel",2006,100,0,"522"
"648","Amsel",2006,100,0,"523"
"649","Amsel",2006,100,0,"524"
"650","Amsel",2006,100,0,"525"
"651","Amsel",2006,100,0,"526"
"652","Amsel",2006,100,0,"527"
"653","Amsel",2006,100,0,"528"
"654","Amsel",2006,100,0,"529"
"655","Amsel",2006,100,0,"53"
"656","Amsel",2006,100,0,"530"
"657","Amsel",2006,100,0,"531"
"658","Amsel",2006,100,0,"532"
"659","Amsel",2006,100,0,"533"
"660","Amsel",2006,100,0,"534"
"661","Amsel",2006,100,0,"535"
"662","Amsel",2006,100,0,"536"
"663","Amsel",2006,100,0,"537"
"664","Amsel",2006,100,0,"538"
"665","Amsel",2006,100,0,"539"
"666","Amsel",2006,100,0,"54"
"667","Amsel",2006,100,0,"540"
"668","Amsel",2006,100,0,"541"
"669","Amsel",2006,100,0,"542"
"670","Amsel",2006,100,0,"543"
"671","Amsel",2006,100,0,"544"
"672","Amsel",2006,100,0,"545"
"673","Amsel",2006,100,0,"546"
"674","Amsel",2006,100,0,"547"
"675","Amsel",2006,100,0,"548"
"676","Amsel",2006,100,0,"549"
"677","Amsel",2006,100,0,"55"
"678","Amsel",2006,100,0,"550"
"679","Amsel",2006,100,0,"551"
"680","Amsel",2006,100,0,"552"
"681","Amsel",2006,100,0,"553"
"682","Amsel",2006,100,0,"554"
"683","Amsel",2006,100,0,"555"
"684","Amsel",2006,100,0,"556"
"685","Amsel",2006,100,0,"557"
"686","Amsel",2006,100,0,"558"
"687","Amsel",2006,100,0,"559"
"688","Amsel",2006,100,0,"56"
"689","Amsel",2006,100,0,"560"
"690","Amsel",2006,100,0,"561"
"691","Amsel",2006,100,0,"562"
"692","Amsel",2006,100,0,"563"
"693","Amsel",2006,100,0,"564"
"694","Amsel",2006,100,0,"565"
"695","Amsel",2006,100,0,"566"
"696","Amsel",2006,100,0,"567"
"697","Amsel",2006,100,0,"568"
"698","Amsel",2006,100,0,"569"
"699","Amsel",2006,100,0,"57"
"700","Amsel",2006,100,0,"570"
"701","Amsel",2006,100,0,"571"
"702","Amsel",2006,100,0,"572"
"703","Amsel",2006,100,0,"573"
"704","Amsel",2006,100,0,"574"
"705","Amsel",2006,100,0,"575"
"706","Amsel",2006,100,0,"576"
"707","Amsel",2006,100,0,"577"
"708","Amsel",2006,100,0,"578"
"709","Amsel",2006,100,0,"579"
"710","Amsel",2006,100,0,"58"
"711","Amsel",2006,100,0,"580"
"712","Amsel",2006,100,0,"581"
"713","Amsel",2006,100,0,"582"
"714","Amsel",2006,100,0,"583"
"715","Amsel",2006,100,0,"584"
"716","Amsel",2006,100,0,"585"
"717","Amsel",2006,100,0,"586"
"718","Amsel",2006,100,0,"587"
"719","Amsel",2006,100,0,"588"
"720","Amsel",2006,100,0,"589"
"721","Amsel",2006,100,0,"59"
"722","Amsel",2006,100,0,"590"
"723","Amsel",2006,100,0,"591"
"724","Amsel",2006,100,0,"592"
"725","Amsel",2006,100,0,"593"
